"V1"
0.247168883681297
0.247135579586029
0.246920049190521
0.246879100799561
0.307086050510406
0.324747920036316
0.326868146657944
0.32427379488945
0.276170194149017
0.276345610618591
0.275871336460114
0.275651186704636
0.184607177972794
0.177411586046219
0.174112975597382
0.173674762248993
0.102299824357033
0.101382538676262
0.101652957499027
0.101322270929813
0.00106038153171539
-0.00697144865989685
0.00117846578359604
0.0198192782700062
0.22464308142662
0.341251790523529
0.428664088249207
0.489531755447388
0.231000646948814
0.230447575449944
0.228283643722534
0.225506126880646
0.28021502494812
0.297071576118469
0.293764144182205
0.293708682060242
0.283536016941071
0.284069806337357
0.285845845937729
0.284496188163757
0.284414708614349
0.352109462022781
0.371420919895172
0.372516840696335
0.306571990251541
0.306023299694061
0.303090155124664
0.302542120218277
0.193881452083588
0.170687615871429
0.138492196798325
0.176889836788177
0.168271645903587
0.179437860846519
0.180677264928818
0.188477426767349
0.17048679292202
0.178882002830505
0.181549534201622
0.181565582752228
0.217598468065262
0.213143393397331
0.211694091558456
0.207578629255295
0.243200987577438
0.255827695131302
0.266852349042892
0.276877015829086
0.174537062644958
0.110239923000336
0.132457196712494
0.0968249589204788
0.104129366576672
0.104269295930862
0.103239148855209
0.104557864367962
0.0749252438545227
0.165994688868523
0.286143004894257
0.451680183410645
0.313031315803528
0.360610842704773
0.375050932168961
0.380488902330399
0.425178050994873
0.440107554197311
0.443046271800995
0.441638588905334
0.420300096273422
0.420524626970291
0.42049103975296
0.420497000217438
0.433650285005569
0.437263756990433
0.438015341758728
0.437252223491669
0.420532435178757
0.42068886756897
0.420532763004303
0.420432358980179
0.476301610469818
0.507988929748535
0.512034237384796
0.5099977850914
0.485414624214172
0.486350178718567
0.485690951347351
0.485689043998718
0.452666193246841
0.45280721783638
0.453148275613785
0.453189641237259
0.395959943532944
0.396130234003067
0.396649062633514
0.396393448114395
0.346319437026978
0.37928032875061
0.386682271957397
0.390744805335999
0.398815155029297
0.40019679069519
0.39724737405777
0.394419819116592
0.423703968524933
0.452718049287796
0.452021479606628
0.451750010251999
0.474698185920715
0.47928524017334
0.478952050209045
0.479622304439545
0.463531494140625
0.477636814117432
0.480058431625366
0.481167078018188
0.498207926750183
0.503269612789154
0.502393126487732
0.502707481384277
0.460847437381744
0.622085332870483
0.724337697029114
0.799335956573486
0.675362229347229
0.676066398620605
0.674376308917999
0.675743579864502
0.703541994094849
0.706559479236603
0.706696629524231
0.708857417106628
0.734536647796631
0.799119710922241
0.816256284713745
0.821606397628784
0.769218325614929
0.778359770774841
0.781926393508911
0.785054445266724
0.839864611625671
0.894293546676636
0.908841013908386
0.915059924125671
0.907554149627686
0.906010985374451
0.905340313911438
0.903782725334167
0.855546712875366
0.861315250396729
0.860965132713318
0.860571980476379
0.826027452945709
0.827380359172821
0.827510058879852
0.826139867305756
0.829407691955566
0.851004719734192
0.852555155754089
0.852165102958679
